id,weather_state_name,weather_state_abbr,wind_direction_compass,created,applicable_date,min_temp,max_temp,the_temp,wind_speed,wind_direction,air_pressure,humidity,visibility,predictability
4.53E+15,Clear,c,SE,2019-12-29 15:56:46.970499+00:00,12/29/2019,23.23,29.9,28.9,3.176262396,146.0904298,1012.5,70,14.68362264,68
5.27E+15,Light Cloud,lc,E,2019-12-30 15:56:47.774200+00:00,12/30/2019,25.42,30.925,30.23,4.266896723,92.34223565,1013.5,68,12.14501064,70
6.65E+15,Heavy Cloud,hc,E,2019-12-31 15:56:46.886956+00:00,12/31/2019,25.405,31.24,30.68,3.701631697,80.2901257,1014.5,61,15.74274984,71
5.48E+15,Heavy Cloud,hc,NE,2020-01-01 15:56:46.434384+00:00,1/1/2020,24.605,31.63,30.46,4.687758808,44.05502694,1015.5,54,15.99471586,71
6.23E+15,Heavy Cloud,hc,ENE,2020-01-02 15:56:46.256916+00:00,1/2/2020,25.075,31.195,30.485,3.597573326,69,1015,60,14.86071343,71
5.58E+15,Heavy Cloud,hc,NNE,2020-01-03 15:56:46.684320+00:00,1/3/2020,25.285,31.275,30.145,2.441872498,12.97486555,1014,62,13.1336122,71
5.12E+15,Heavy Cloud,hc,SSE,2020-01-04 15:56:50.286769+00:00,1/4/2020,24.71,30.455,29.225,2.655124998,154.5611398,1012.5,65,14.59041696,71
5.76E+15,Heavy Cloud,hc,WSW,2020-01-05 15:56:47.086666+00:00,1/5/2020,24.665,30.895,29.845,2.621369282,241.1414404,1012,62,13.73944912,71
4.93E+15,Light Cloud,lc,E,2020-01-06 15:56:49.893483+00:00,1/6/2020,24.655,30.835,30.395,3.439084755,92.36185978,1012.5,65,14.66311739,70
5.27E+15,Heavy Cloud,hc,ESE,2020-01-07 15:56:47.689611+00:00,1/7/2020,25,31.475,30.53,3.738031648,113.286109,1012,61,15.12510688,71
4.80E+15,Heavy Cloud,hc,ESE,2020-01-08 15:56:46.611537+00:00,1/8/2020,25.45,31.725,30.48,4.226145182,107.007506,1011.5,60,15.1741952,71
6.03E+15,Light Cloud,lc,S,2020-01-09 15:56:48.075040+00:00,1/9/2020,25.4,31.83,30.375,3.539963678,178.8697747,1010,58,14.34746083,70
6.15E+15,Heavy Cloud,hc,ESE,2020-01-10 15:56:48.705461+00:00,1/10/2020,24.57,31.415,30.76,4.86830958,106.5,1010,62,14.51585242,71
4.67E+15,Heavy Cloud,hc,SE,2020-01-11 15:56:49.086474+00:00,1/11/2020,24.3,30.46,29.67,3.607780261,133.6908482,1011,70,12.79869313,71
5.56E+15,Showers,s,ESE,2020-01-12 15:56:48.276765+00:00,1/12/2020,23.88,29.27,28.64,3.952170055,104,1010.5,73,11.05481488,73
5.70E+15,Light Cloud,lc,E,2020-01-13 15:56:46.996719+00:00,1/13/2020,21.58,29.085,28.515,4.435495461,100.5,1011,60,14.89333542,70
5.68E+15,Light Cloud,lc,E,2020-01-14 15:56:48.614900+00:00,1/14/2020,22.67,29.81,28.875,3.330859293,88.47238319,1012,64,14.72183697,70
5.55E+15,Light Cloud,lc,E,2020-01-15 15:56:54.269205+00:00,1/15/2020,23.085,30.38,29.73,3.181103091,97.59593198,1012.5,64,14.93931689,70
6.73E+15,Light Cloud,lc,ENE,2020-01-16 15:56:47.431488+00:00,1/16/2020,23.125,30.77,30.17,3.878542517,77.24617465,1012.5,66,14.4344528,70
5.04E+15,Light Cloud,lc,E,2020-01-17 15:56:47.359833+00:00,1/17/2020,23.755,30.385,30.255,3.936115722,92.8638105,1013.5,65,14.56556212,70
5.48E+15,Heavy Cloud,hc,E,2020-01-18 15:56:46.360871+00:00,1/18/2020,23.83,29.99,29.83,3.713123793,90.62394365,1013,67,13.07955291,71
5.59E+15,Light Cloud,lc,ESE,2020-01-19 15:56:45.851825+00:00,1/19/2020,23.28,30.635,30.155,3.915226063,105.5260133,1013,62,15.14809761,70
5.27E+15,Clear,c,ESE,2020-01-20 15:56:45.744348+00:00,1/20/2020,24.225,31.575,30.925,3.834880549,121.5019533,1014,62,15.24938111,68
5.97E+15,Light Cloud,lc,ESE,2020-01-21 15:56:45.845301+00:00,1/21/2020,24.9,31.59,31.05,3.86017336,114.1801686,1015,62,14.06784379,70
5.40E+15,Light Cloud,lc,ESE,2020-01-22 15:56:46.945634+00:00,1/22/2020,24.26,31.565,31.14,5.090865497,112.1207561,1014,65,15.2065065,70
4.96E+15,Light Cloud,lc,ESE,2020-01-23 15:56:46.947388+00:00,1/23/2020,24.015,30.98,30.625,5.86610968,110.4423486,1013,60,15.2950519,70
4.75E+15,Light Cloud,lc,ESE,2020-01-24 15:56:47.742183+00:00,1/24/2020,23.685,30.535,30.025,5.643717106,117.1631491,1013,60,15.635874,70
6.62E+15,Light Cloud,lc,SE,2020-01-25 15:56:46.991702+00:00,1/25/2020,22.41,28.25,27.735,7.398143738,139.9964355,1011.5,72,14.22256522,70
5.90E+15,Light Cloud,lc,SE,2020-01-26 15:56:46.762415+00:00,1/26/2020,21.795,28.275,27.12,4.320380944,143.6590352,1011,73,14.45278325,70
5.40E+15,Light Cloud,lc,SE,2020-01-27 15:56:46.575870+00:00,1/27/2020,24.125,29.31,28.82,7.300021229,144.4884819,1011.5,74,13.98892965,70
5.19E+15,Light Cloud,lc,SE,2020-01-28 15:56:45.820505+00:00,1/28/2020,23.015,29.04,28.785,6.604161231,135,1012.5,72,14.38101487,70
4.84E+15,Heavy Cloud,hc,SE,2020-01-29 15:56:46.684284+00:00,1/29/2020,23.175,29.17,28.99,5.095963617,132.666772,1012,69,13.22246829,71
6.75E+15,Showers,s,E,2020-01-30 15:56:46.103610+00:00,1/30/2020,22.72,28.935,28.81,4.832471324,86.17551127,1011.5,73,10.43623986,73
6.35E+15,Heavy Cloud,hc,E,2020-01-31 15:56:47.129934+00:00,1/31/2020,23.52,29.195,28.58,4.442771402,99.86999507,1013.5,68,12.01700817,71
4.74E+15,Clear,c,ESE,2020-02-01 15:56:46.208630+00:00,2/1/2020,21.945,29.63,28.84,4.492379422,119.169674,1013.5,60,13.72391484,68
5.40E+15,Heavy Cloud,hc,ESE,2020-02-02 15:56:47.798534+00:00,2/2/2020,22.215,29.83,28.875,3.22378207,101.3311458,1015,60,14.4602397,71
6.49E+15,Heavy Cloud,hc,ESE,2020-02-03 15:56:46.800564+00:00,2/3/2020,22.71,30.615,29.99,4.502430207,110.5442421,1013,60,15.33575171,71
6.49E+15,Light Cloud,lc,ESE,2020-02-04 15:56:46.954180+00:00,2/4/2020,23.315,30.365,29.595,5.061051799,103.4317283,1013,58,14.75508033,70
5.34E+15,Heavy Cloud,hc,ESE,2020-02-05 15:56:46.729677+00:00,2/5/2020,22.6,30.44,29.695,5.012941117,105.1951202,1012.5,52,15.18817605,71
6.31E+15,Heavy Cloud,hc,E,2020-02-06 15:56:46.931175+00:00,2/6/2020,23.035,30.365,29.85,4.103277847,98.69187238,1014,58,15.03531874,71
5.83E+15,Heavy Cloud,hc,E,2020-02-07 15:56:46.708543+00:00,2/7/2020,22.66,31.04,30.89,4.56038151,93.42709665,1014,59,15.32114949,71
6.70E+15,Heavy Cloud,hc,E,2020-02-08 15:56:46.116605+00:00,2/8/2020,22.96,31.17,30.825,4.341681831,91,1014,59,14.29526565,71
6.72E+15,Showers,s,E,2020-02-09 15:56:47.110862+00:00,2/9/2020,24.88,30.085,29.83,2.875287188,95.44867961,1014,62,12.45227869,73
5.45E+15,Heavy Cloud,hc,E,2020-02-10 15:56:47.832541+00:00,2/10/2020,23.85,30.095,29.76,3.437195752,93.38964546,1014,57,14.08027122,71
6.09E+15,Heavy Cloud,hc,ESE,2020-02-11 15:56:46.734927+00:00,2/11/2020,25.055,31.28,31.035,5.886430493,106.0322119,1014.5,63,9.400103396,71
4.57E+15,Light Cloud,lc,ESE,2020-02-12 15:56:46.320379+00:00,2/12/2020,25.135,31.025,30.35,8.323989793,120.5039765,1013.5,65,12.15246709,70
6.71E+15,Light Cloud,lc,SE,2020-02-13 15:56:48.105409+00:00,2/13/2020,24.78,30.815,30.31,7.203162768,133.333465,1012.5,69,12.64521445,70
4.89E+15,Light Cloud,lc,SE,2020-02-14 15:56:46.771072+00:00,2/14/2020,24.03,29.51,29.07,7.582360062,142.8352052,1011.5,72,12.28512984,70
6.68E+15,Light Cloud,lc,SE,2020-02-15 15:56:47.681518+00:00,2/15/2020,24.255,30.685,30.04,6.403410004,143.8349564,1013,73,13.7938191,70
6.52E+15,Heavy Cloud,hc,SE,2020-02-16 15:56:46.782005+00:00,2/16/2020,25.09,32.245,30.73,4.447079377,140.0996383,1013,70,13.73416746,71
6.23E+15,Showers,s,ENE,2020-02-17 15:56:46.052156+00:00,2/17/2020,24.155,29.58,28.965,5.096292357,78.4121799,1014.5,63,9.094699455,73
6.27E+15,Light Cloud,lc,ESE,2020-02-18 15:56:46.039941+00:00,2/18/2020,23.89,30.775,30.54,3.357433301,107.3280275,1013.5,63,12.52062952,70
5.77E+15,Clear,c,E,2020-02-19 15:56:45.946317+00:00,2/19/2020,22.41,30.91,30.565,3.617432986,91.29088253,1014,56,14.95920077,68
5.01E+15,Light Cloud,lc,ESE,2020-02-20 15:56:46.907346+00:00,2/20/2020,23.46,32.1,31.56,3.639310373,101.7742664,1014.5,56,13.80935338,70
5.59E+15,Light Cloud,lc,E,2020-02-21 15:56:46.546809+00:00,2/21/2020,22.585,31.785,31.31,4.833241611,97.98548236,1014.5,54,14.82063499,70
5.54E+15,Light Cloud,lc,E,2020-02-22 15:56:46.065123+00:00,2/22/2020,22.78,31.75,31.71,5.287747128,87.60158916,1016,52,14.94832677,70
6.09E+15,Light Cloud,lc,E,2020-02-23 15:56:46.164906+00:00,2/23/2020,23.12,31.335,30.985,5.224917913,80.24037949,1015,52,14.71438052,70
4.84E+15,Light Cloud,lc,ESE,2020-02-24 15:56:45.798309+00:00,2/24/2020,23.515,31.385,30.8,3.969759259,112.1378455,1013,53,15.07695061,70
5.86E+15,Light Cloud,lc,E,2020-02-25 15:56:47.425954+00:00,2/25/2020,24.255,31.635,31.355,4.539573481,90.5285324,1012,57,14.86226686,70
5.28E+15,Light Cloud,lc,E,2020-02-26 15:56:46.894838+00:00,2/26/2020,24.995,32,31.63,5.003502352,93.07325507,1012.5,58,14.07498956,70
5.64E+15,Heavy Cloud,hc,E,2020-02-27 15:56:47.076474+00:00,2/27/2020,24.81,31.22,30.815,5.806041786,96.74639088,1011.5,55,12.79838245,71
5.25E+15,Light Cloud,lc,SE,2020-02-28 15:56:46.056869+00:00,2/28/2020,24.295,31.68,31.005,3.98750648,133,1010,58,13.19761344,70
5.01E+15,Light Cloud,lc,ESE,2020-02-29 15:56:46.157649+00:00,2/29/2020,24.355,31.08,30.96,5.833753109,113.1589314,1010.5,63,13.44522986,70
5.53E+15,Light Cloud,lc,ESE,2020-03-01 15:56:45.925278+00:00,3/1/2020,25.265,31.365,31.295,5.850570914,119.1662799,1011,63,13.00188151,70
6.04E+15,Heavy Cloud,hc,ESE,2020-03-02 15:56:46.976295+00:00,3/2/2020,26.145,31.31,31.455,6.702811342,112.1344308,1011.5,62,13.71024467,71
5.00E+15,Heavy Cloud,hc,ESE,2020-03-03 15:56:47.108715+00:00,3/3/2020,25.645,31.08,31.015,6.545607828,112.4785672,1011,60,12.8835103,71
6.28E+15,Light Cloud,lc,SE,2020-03-04 15:56:46.463041+00:00,3/4/2020,24.56,30.75,30.605,7.240251293,131.3327537,1011,61,13.72236141,70
6.15E+15,Heavy Cloud,hc,ESE,2020-03-05 15:56:46.522750+00:00,3/5/2020,25.455,30.725,30.44,7.149748771,123.1809473,1012.5,61,12.33111131,71
5.78E+15,Heavy Cloud,hc,SE,2020-03-06 15:56:46.191778+00:00,3/6/2020,25.055,30.325,30.485,7.055930757,133.333465,1013,63,14.12687406,71
4.81E+15,Heavy Cloud,hc,SE,2020-03-07 15:56:47.149817+00:00,3/7/2020,24.435,30.905,30.62,3.484002278,131.3484201,1013,73,12.47340531,71
6.03E+15,Light Cloud,lc,SSE,2020-03-08 15:56:47.383901+00:00,3/8/2020,24.525,32.255,31.175,3.524477814,149.8043214,1010.5,68,13.61455351,70
5.12E+15,Light Cloud,lc,S,2020-03-09 15:56:47.706863+00:00,3/9/2020,25.265,32.15,30.78,4.708027056,174.998983,1009,73,10.64874881,70
6.21E+15,Light Cloud,lc,SE,2020-03-10 15:56:46.446437+00:00,3/10/2020,25.82,32.44,31.005,4.412761966,138.6274967,1010.5,75,12.04931947,70
6.67E+15,Heavy Cloud,hc,SE,2020-03-11 15:56:47.650830+00:00,3/11/2020,25.975,30.495,29.825,7.723145866,130.3513679,1012.5,71,9.425579615,71
6.39E+15,Clear,c,SE,2020-03-12 15:56:47.093179+00:00,3/12/2020,25.725,32.05,31.545,7.340379367,129.3345514,1013.5,65,14.2747604,68
5.53E+15,Light Cloud,lc,SE,2020-03-13 15:56:46.897155+00:00,3/13/2020,26.01,32.29,31.655,7.512825787,133.0008131,1013,67,12.6657197,70
5.20E+15,Heavy Cloud,hc,SE,2020-03-14 15:56:46.931056+00:00,3/14/2020,26.245,31.66,31.385,7.501874273,132.3364846,1012.5,66,14.11693212,71
5.24E+15,Light Cloud,lc,ESE,2020-03-15 15:56:48.200586+00:00,3/15/2020,26.77,32.965,32.555,8.211551655,120.8390104,1012,58,12.71605076,70
5.37E+15,Light Cloud,lc,ESE,2020-03-16 15:56:46.810679+00:00,3/16/2020,26.02,32.12,32.025,6.627268299,109.7651373,1012.5,58,12.91240406,70
4.87E+15,Heavy Cloud,hc,ESE,2020-03-17 15:56:47.151478+00:00,3/17/2020,26.495,32.37,31.715,7.460987109,110.4423486,1013,61,11.67152579,71
4.87E+15,Heavy Cloud,hc,SE,2020-03-18 15:56:47.051058+00:00,3/18/2020,25.825,31.745,31.31,6.83706996,132.6672463,1011,64,14.52330888,71
6.18E+15,Light Cloud,lc,SE,2020-03-19 15:56:46.495422+00:00,3/19/2020,24.785,31.2,30.355,7.800637254,131.6745232,1012.5,63,14.18559363,70
4.71E+15,Heavy Cloud,hc,SE,2020-03-20 15:56:47.234092+00:00,3/20/2020,25.55,31.405,30.93,7.98928166,131.3432288,1013,62,14.60098028,71
5.50E+15,Light Cloud,lc,SE,2020-03-21 15:56:46.548552+00:00,3/21/2020,24.36,31.245,30.535,7.513386498,135,1011.5,64,13.12367027,70
5.82E+15,Light Cloud,lc,SE,2020-03-22 15:56:49.300857+00:00,3/22/2020,25.185,30.83,30.395,6.735980453,145.6157446,1012,71,12.63651525,70
5.76E+15,Light Cloud,lc,SE,2020-03-23 15:56:47.174101+00:00,3/23/2020,25.415,30.84,30.03,7.061196057,134.6673835,1010.5,69,13.0258043,70
5.50E+15,Clear,c,SE,2020-03-24 15:56:47.057354+00:00,3/24/2020,25.395,31.015,30.37,7.534942588,135.3333296,1009.5,65,14.18093335,68
6.00E+15,Heavy Cloud,hc,SE,2020-03-25 15:56:46.601634+00:00,3/25/2020,26.555,31.825,31.2,8.561229562,131.6661963,1009.5,62,11.0047945,71
5.30E+15,Light Cloud,lc,SE,2020-03-26 15:56:46.348889+00:00,3/26/2020,26.43,31.675,31.135,7.892542087,132.6672463,1010.5,64,12.44264744,70
6.16E+15,Showers,s,SE,2020-03-27 15:56:47.701511+00:00,3/27/2020,26.485,31.23,30.85,6.026496753,136.666535,1011,66,12.30687783,73
5.34E+15,Showers,s,SE,2020-03-28 15:56:47.071686+00:00,3/28/2020,24.97,31.135,30.545,6.768211571,145.158422,1009.5,66,11.84613109,73
5.75E+15,Clear,c,SE,2020-03-29 15:56:46.665900+00:00,3/29/2020,26.355,31.36,30.92,7.445984435,134.6678957,1010,64,13.98085183,68
6.47E+15,Heavy Cloud,hc,SSE,2020-03-30 15:56:46.845629+00:00,3/30/2020,25.66,31.78,31.05,6.769938239,148.1564146,1009.5,65,13.00623111,71
5.20E+15,Heavy Cloud,hc,SE,2020-03-31 15:56:46.405357+00:00,3/31/2020,26.775,32.31,31.655,5.044519811,139.1105425,1011,66,12.75706126,71
4.57E+15,Light Cloud,lc,SE,2020-04-01 15:56:46.912813+00:00,4/1/2020,27.53,32.045,31.71,7.193867697,133.0064298,1010.5,65,12.72909956,70
5.64E+15,Light Cloud,lc,SE,2020-04-02 15:56:47.610727+00:00,4/2/2020,27.125,32.3,32.195,8.098063849,130.6656878,1010,58,13.25819713,70
4.97E+15,Light Cloud,lc,SE,2020-04-03 15:56:46.659006+00:00,4/3/2020,27.005,32.81,32.735,8.254799668,126.1819109,1010.5,56,13.07831017,70
4.93E+15,Light Cloud,lc,ESE,2020-04-04 15:56:47.022381+00:00,4/4/2020,27.34,32.615,32.495,7.616159121,110.4423486,1012,59,13.37905383,70
5.82E+15,Light Cloud,lc,ESE,2020-04-05 15:56:47.813108+00:00,4/5/2020,27.47,33.04,32.945,8.06346821,119.169674,1012,57,13.40856896,70
5.91E+15,Heavy Cloud,hc,ESE,2020-04-06 15:56:47.751344+00:00,4/6/2020,27.54,32.785,32.06,6.59670633,123.1820353,1011,60,8.001707528,71
5.42E+15,Showers,s,SE,2020-04-07 15:56:46.797072+00:00,4/7/2020,27.08,31.8,30.89,6.132957952,132.341802,1011.5,63,13.14044729,73
6.36E+15,Heavy Rain,hr,SE,2020-04-08 15:56:46.453707+00:00,4/8/2020,25.72,30.555,29.17,6.149233373,130.3322789,1012.5,74,9.535873002,77
6.28E+15,Heavy Rain,hr,ESE,2020-04-09 15:56:46.212270+00:00,4/9/2020,25.5,30.335,29.2,5.672025917,114.8305268,1013,80,11.06537819,77
6.65E+15,Heavy Rain,hr,ESE,2020-04-10 15:56:46.499168+00:00,4/10/2020,26.65,30.915,30.175,6.784261899,121.9733381,1013.5,76,11.34437386,77
5.77E+15,Light Rain,lr,SE,2020-04-11 15:56:46.751877+00:00,4/11/2020,27.09,31.63,30.835,6.622577735,135,1012.5,72,8.736478963,75
5.75E+15,Showers,s,ESE,2020-04-12 15:56:48.046724+00:00,4/12/2020,27.375,31.91,30.4,5.387786675,123.3143603,1011.5,72,10.23149805,73
5.22E+15,Heavy Rain,hr,ENE,2020-04-13 15:56:46.895205+00:00,4/13/2020,25.565,28.685,28.86,4.606163403,71.81772357,1012,75,9.044679074,77
4.67E+15,Light Rain,lr,ESE,2020-04-14 15:56:46.559832+00:00,4/14/2020,25.525,30.02,29.535,3.940142159,107.2148352,1012,69,11.90982164,75
5.87E+15,Heavy Rain,hr,E,2020-04-15 15:56:46.749591+00:00,4/15/2020,25.875,30.77,29.43,4.289653999,97.85133549,1012,69,8.478299232,77
6.51E+15,Showers,s,SE,2020-04-16 15:56:47.500277+00:00,4/16/2020,26.375,31.72,31.5,5.831646183,128.6654486,1010.5,65,12.01172652,73
5.84E+15,Heavy Cloud,hc,SE,2020-04-17 15:56:46.295569+00:00,4/17/2020,26.305,31.375,30.74,7.803091642,135,1010.5,65,8.710692058,71
5.76E+15,Showers,s,SE,2020-04-18 15:56:46.698283+00:00,4/18/2020,26.885,31.955,31.555,5.547495951,124.1654861,1012,67,11.86135469,73
5.40E+15,Heavy Cloud,hc,SE,2020-04-19 15:56:46.592633+00:00,4/19/2020,27.33,31.97,31.515,7.054637251,139.8067247,1011.5,66,12.36746152,71
6.37E+15,Light Cloud,lc,SE,2020-04-20 15:56:47.575723+00:00,4/20/2020,27.63,32.5,31.75,5.975823549,137.7437357,1011,67,12.84653871,70
5.38E+15,Light Cloud,lc,SE,2020-04-21 15:56:46.650444+00:00,4/21/2020,27.465,32.715,32.32,6.7378518,134,1009.5,66,12.80925644,70
5.93E+15,Showers,s,SE,2020-04-22 15:56:46.607819+00:00,4/22/2020,27.7,32.225,31.88,7.119720735,134.0015267,1010,69,11.15827318,73
6.03E+15,Heavy Cloud,hc,ESE,2020-04-23 15:56:47.849908+00:00,4/23/2020,28.47,33.125,32.915,7.491603133,116.8288527,1009.5,63,10.2951886,71
5.95E+15,Heavy Rain,hr,ENE,2020-04-24 15:56:45.927480+00:00,4/24/2020,27.63,31.285,30.985,4.353400594,68.14538371,1010,66,8.486377058,77
5.91E+15,Light Rain,lr,SE,2020-04-25 15:56:47.548406+00:00,4/25/2020,26.11,31.615,30.71,4.066275312,145.3212954,1010.5,69,11.57397051,75
5.89E+15,Heavy Rain,hr,ESE,2020-04-26 15:56:46.534139+00:00,4/26/2020,25.73,30.96,29.92,3.867664474,112.0098763,1010.5,71,13.62698093,77
6.15E+15,Light Rain,lr,E,2020-04-27 15:56:46.404873+00:00,4/27/2020,26.88,32.37,31.185,3.572797969,90.70358063,1011,65,13.31660602,75
6.72E+15,Heavy Cloud,hc,SE,2020-04-28 15:56:47.300884+00:00,4/28/2020,27.15,32.335,31.295,4.320374759,125,1010.5,62,11.62336952,71
5.99E+15,Light Cloud,lc,ESE,2020-04-29 15:56:46.418101+00:00,4/29/2020,27.63,32.985,32.565,5.071821877,115.7410239,1010,58,14.19336077,70
4.65E+15,Heavy Cloud,hc,ESE,2020-04-30 15:56:47.853161+00:00,4/30/2020,28.135,32.58,31.795,4.765980729,102.2941829,1010.5,62,10.14077786,71
5.60E+15,Light Cloud,lc,SE,2020-05-01 15:56:47.350160+00:00,5/1/2020,27.835,32.615,32.315,7.291022693,129.3328207,1009,61,11.6131169,70
6.69E+15,Heavy Cloud,hc,SE,2020-05-02 15:56:47.121804+00:00,5/2/2020,27.895,32.055,31.445,5.937372405,136.740132,1008.5,66,14.07716436,71
6.20E+15,Light Rain,lr,SE,2020-05-03 15:56:46.614032+00:00,5/3/2020,27.935,32.48,31.84,5.994174001,136.9996952,1008.5,69,9.796227531,75
5.17E+15,Light Cloud,lc,SE,2020-05-04 15:56:46.803331+00:00,5/4/2020,28.565,31.81,31.715,4.903679259,138.3331263,1009.5,72,10.41511324,70
4.86E+15,Light Cloud,lc,SE,2020-05-05 15:56:46.695748+00:00,5/5/2020,28.485,33.155,31.8,4.676822915,143.6590352,1008.5,70,10.6770212,70
4.71E+15,Light Cloud,lc,SSE,2020-05-06 15:56:46.621372+00:00,5/6/2020,28.41,32.71,31.89,5.16842134,153.8356908,1008.5,70,12.09778643,70
5.72E+15,Light Cloud,lc,SSE,2020-05-07 16:03:40.906941+00:00,5/7/2020,28.24,32.855,31.67,6.492279987,148.4948321,1008,71,9.816422095,70
4.61E+15,Heavy Cloud,hc,SSE,2020-05-08 15:56:46.006067+00:00,5/8/2020,28.42,33.21,31.79,5.69533174,152.5006996,1008.5,72,12.27984819,71
5.84E+15,Heavy Cloud,hc,SSE,2020-05-09 15:56:49.194404+00:00,5/9/2020,28.535,33.57,32.36,5.901863518,152.8368509,1008.5,69,14.7212156,71
5.92E+15,Heavy Cloud,hc,SE,2020-05-10 15:56:47.654658+00:00,5/10/2020,28.65,33.32,32.165,6.319435087,141.3268011,1008.5,66,14.55189195,71
6.21E+15,Heavy Cloud,hc,SSE,2020-05-11 15:56:46.459366+00:00,5/11/2020,28.815,32.77,32.345,6.477440824,149.1609896,1009.5,66,14.75073073,71
6.44E+15,Light Rain,lr,ESE,2020-05-12 15:56:46.055595+00:00,5/12/2020,28.125,33.295,31.875,5.931685498,115.5732551,1009,65,14.38194693,75
6.70E+15,Heavy Cloud,hc,SE,2020-05-13 15:56:46.783008+00:00,5/13/2020,28.435,33.21,31.875,6.69416555,136.3332957,1008.5,68,12.90991858,71
4.54E+15,Showers,s,ESE,2020-05-14 15:56:46.559066+00:00,5/14/2020,28.155,32.955,32.35,5.793934231,119.8307878,1007.5,65,12.44699704,73
6.44E+15,Showers,s,SSE,2020-05-15 15:56:46.235996+00:00,5/15/2020,28.5,32.845,31.575,6.167723516,149.4935794,1006.5,69,10.45612374,73
6.63E+15,Showers,s,SSE,2020-05-16 15:56:47.129171+00:00,5/16/2020,28.39,32.25,31.83,3.832680673,154.5345356,1006,72,14.25642995,73
6.47E+15,Light Rain,lr,S,2020-05-17 15:56:46.849595+00:00,5/17/2020,28.77,33.13,31.415,4.401247936,180.9943678,1007,70,13.3277907,75
5.11E+15,Light Rain,lr,SSW,2020-05-18 15:56:47.800288+00:00,5/18/2020,28.655,34.105,32.36,4.603138197,199.1133618,1006.5,67,14.89768502,75
4.53E+15,Light Rain,lr,S,2020-05-19 15:56:48.394565+00:00,5/19/2020,26.75,31.64,30.085,4.570977006,178.3713871,1006.5,75,12.9288704,75
5.16E+15,Light Rain,lr,S,2020-05-20 15:56:47.595490+00:00,5/20/2020,26.875,31.215,29.66,5.063070993,182.9972528,1008,83,11.60907798,75
6.41E+15,Light Rain,lr,W,2020-05-21 15:56:46.668395+00:00,5/21/2020,28.265,33.03,32.245,4.547154924,263.8797306,1007.5,71,14.29868319,75
4.86E+15,Heavy Rain,hr,SSW,2020-05-22 15:56:46.158713+00:00,5/22/2020,28.225,33.11,31.54,5.290264569,205.2470344,1008,77,10.91655979,77
6.07E+15,Heavy Rain,hr,SSW,2020-05-23 15:56:46.442514+00:00,5/23/2020,27.03,30.925,30.385,5.695016629,196.5305605,1009.5,80,9.305344289,77
6.29E+15,Heavy Rain,hr,SSE,2020-05-24 15:56:47.166097+00:00,5/24/2020,26.715,31.175,30.5,5.312625628,156.5004446,1010.5,82,9.674438778,77
4.55E+15,Light Rain,lr,S,2020-05-25 15:56:46.524671+00:00,5/25/2020,26.045,30.575,29.435,4.784832237,187.3379812,1011,85,10.03234858,75
4.73E+15,Light Cloud,lc,SSW,2020-05-26 15:56:46.657457+00:00,5/26/2020,27.775,34.17,32.585,4.464128629,209.8270427,1010.5,65,14.17937992,70
6.69E+15,Light Rain,lr,SSW,2020-05-27 15:56:46.535117+00:00,5/27/2020,27.04,32.915,30.865,4.283556471,204.1481481,1010.5,74,14.44967639,75
5.90E+15,Heavy Rain,hr,S,2020-05-28 15:56:46.566091+00:00,5/28/2020,26.515,31.265,30.03,4.791910363,178.3394225,1010,81,13.58907729,77
5.06E+15,Showers,s,SSE,2020-05-29 15:56:47.615529+00:00,5/29/2020,26.205,30.485,29.45,5.62756093,155.1669795,1011,76,12.1285443,73
5.43E+15,Heavy Rain,hr,SSE,2020-05-30 15:56:46.416147+00:00,5/30/2020,25.9,30.78,28.895,3.400405919,150.732035,1011.5,80,10.89978277,77
6.53E+15,Light Rain,lr,SSE,2020-05-31 15:56:48.831353+00:00,5/31/2020,27.465,31.5,30.95,5.165672305,146.3467387,1011.5,74,11.59199028,75
4.68E+15,Heavy Rain,hr,SW,2020-06-01 15:56:48.052999+00:00,6/1/2020,25.15,29.975,28.675,3.187595386,222.3412894,1011,81,12.98976477,77
4.63E+15,Heavy Rain,hr,SSW,2020-06-02 16:05:29.804106+00:00,6/2/2020,25.14,30.28,29.225,4.219649721,194.841677,1010.5,82,13.39334536,77
6.24E+15,Heavy Rain,hr,SSW,2020-06-03 15:56:46.895568+00:00,6/3/2020,26.24,30.49,29.505,4.228394375,199.0961518,1009,80,13.06339726,77
6.49E+15,Light Rain,lr,S,2020-06-04 15:56:46.267728+00:00,6/4/2020,25.695,29.495,28.67,4.50624543,186.3229152,1009,84,10.01028991,75
4.81E+15,Heavy Rain,hr,SSW,2020-06-05 15:56:47.271685+00:00,6/5/2020,25.87,30.2,29.09,3.90283592,205.4849899,1009.5,80,14.19864243,77
6.28E+15,Light Rain,lr,SW,2020-06-06 15:56:45.744539+00:00,6/6/2020,26.965,31.19,30.15,4.450570244,223.0123008,1009.5,79,11.40309343,75
5.08E+15,Light Rain,lr,SSW,2020-06-07 15:56:46.822112+00:00,6/7/2020,27.18,31.71,30.895,4.659524854,211.5462038,1007.5,73,10.94949246,75
5.62E+15,Heavy Cloud,hc,SW,2020-06-08 15:57:46.153112+00:00,6/8/2020,27.685,31.89,31.255,4.378472252,235.8154028,1007.5,76,13.63940836,71
